Snapshot}convex_hull_area}average_proximity}geohash_area}vessel_locations}SpComplexity}SpDensity}SpCriticality}2D_Cluster_K2}2D_Cluster_K2_Centroid}3D_Cluster_K2}3D_Cluster_K2_Centroid}2D_Cluster_K3}2D_Cluster_K3_Centroid}3D_Cluster_K3}3D_Cluster_K3_Centroid}2D_Cluster_K4}2D_Cluster_K4_Centroid}3D_Cluster_K4}3D_Cluster_K4_Centroid}2D_Cluster_K5}2D_Cluster_K5_Centroid}3D_Cluster_K5}3D_Cluster_K5_Centroid
experiment_100_snapshot_01}392746943.3449204}18625.171590552844}1568403.0}100.0}0.570182397865199}0.6113793185585482}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_17}356002867.75389224}17726.159566527847}1568403.0}100.0}0.6609350012294322}0.6744815290481461}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_18}333595986.6268739}18014.26460517511}1591812.0}100.0}0.6940480645649302}0.7091998418628896}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_19}348427857.69588464}18817.152734135307}1498176.0}100.0}0.6361508643888653}0.721448799858576}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_20}305912987.61733556}17722.969173959762}1521585.0}100.0}0.769294282509698}0.8090718440364839}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}2}[0.8362140214844039, 0.8193079468542475]}2}[0.8362140214844039, 0.8193079468542475, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}4}[0.785650537297645, 0.7714727083152056]}3}[0.785650537297645, 0.7714727083152056, 1.0]
experiment_100_snapshot_21}333462396.23626393}18065.846431662278}1638630.0}100.0}0.6923436629285767}0.6892129884589477}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_22}355843357.9064692}18671.31069215509}1825902.0}100.0}0.6277594119627895}0.5796220432084116}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_23}337609883.12486684}18635.82162522612}1708857.0}100.0}0.6629231812548307}0.6527702425051464}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_24}353828118.4780209}18072.431148460713}1521585.0}100.0}0.6522558461960136}0.6995079590364504}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_25}378857419.09777975}20805.014833817786}1404540.0}100.0}0.5291552095503148}0.7077360423929153}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_26}360080215.06627417}19177.6255389562}1685448.0}100.0}0.6039942561438522}0.6205354603513048}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_27}367148836.96367264}19594.648710939142}1591812.0}100.0}0.5797586853853861}0.644387771777914}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_28}373107592.78779113}21580.856695588154}1381131.0}100.0}0.5179932903815458}0.7308230917013734}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_29}317760530.64562464}18234.204696106313}1708857.0}100.0}0.7198468762096099}0.6935464415035524}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_30}324134571.71847606}18973.392800177546}1638630.0}100.0}0.6781980702503548}0.7090469042848379}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_31}338712511.7247224}17999.677707265342}1568403.0}100.0}0.6841178685935815}0.7089119836922878}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_32}365578126.00177324}19300.71161014064}1357722.0}100.0}0.5911169033421174}0.7587350800976952}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_33}359798349.5825469}18668.21515421571}1638630.0}100.0}0.6209618765679887}0.6387650608051195}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_34}517398818.89808583}19443.49221106738}1638630.0}100.0}0.41459799627095273}0.4441962491103929}1}1}[0.43715510333327906, 0.4778147362675579]}1}[0.43715510333327906, 0.4778147362675579, 1.0]}1}[0.43715510333327906, 0.4778147362675579]}1}[0.43715510333327906, 0.4778147362675579, 1.0]}1}[0.43715510333327906, 0.4778147362675579]}1}[0.43715510333327906, 0.4778147362675579, 1.0]}1}[0.43715510333327906, 0.4778147362675579]}1}[0.43715510333327906, 0.4778147362675579, 1.0]
experiment_100_snapshot_35}243755500.38496065}17110.88521300962}1544994.0}100.0}1.0}1.0}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}2}[0.8362140214844039, 0.8193079468542475]}2}[0.8362140214844039, 0.8193079468542475, 1.0]}0}[0.9626227319513014, 0.9388960432018523]}2}[0.9626227319513014, 0.9388960432018523, 1.0]}2}[0.9626227319513014, 0.9388960432018523]}4}[0.9626227319513014, 0.9388960432018523, 1.0]
experiment_100_snapshot_36}339242476.54687047}18742.226672310226}1732266.0}100.0}0.6559873903391786}0.6408500392118804}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_37}306350767.5476794}19654.0361156371}1591812.0}100.0}0.6927175326480123}0.772272329707978}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_38}338599694.0110759}18395.42606229244}1521585.0}100.0}0.6696231967608485}0.7309681295759577}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_39}383947534.99398977}18195.55991533771}1591812.0}100.0}0.5970209818087294}0.61619413956018}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_40}360947115.63361406}18069.365109841026}1615221.0}100.0}0.6394998298688082}0.645960100668882}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_41}299082027.03565097}18087.261078888194}1615221.0}100.0}0.7710166904122879}0.779576885517896}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}2}[0.8362140214844039, 0.8193079468542475]}2}[0.8362140214844039, 0.8193079468542475, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}4}[0.785650537297645, 0.7714727083152056]}3}[0.785650537297645, 0.7714727083152056, 1.0]
experiment_100_snapshot_42}321090760.4230693}16872.40487153495}1615221.0}100.0}0.7698783474042544}0.7261418386615162}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}2}[0.8362140214844039, 0.8193079468542475]}2}[0.8362140214844039, 0.8193079468542475, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}4}[0.785650537297645, 0.7714727083152056]}3}[0.785650537297645, 0.7714727083152056, 1.0]
experiment_100_snapshot_43}359410163.35970825}18463.23060888412}1544994.0}100.0}0.6285341140915649}0.6782098149545177}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_44}329193028.5773791}19032.90391927067}1474767.0}100.0}0.6656887501218451}0.7757239157486352}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_45}303072139.18170685}16603.70334826994}1638630.0}100.0}0.8288499631488961}0.7583231347797519}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}2}[0.8362140214844039, 0.8193079468542475]}2}[0.8362140214844039, 0.8193079468542475, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}4}[0.785650537297645, 0.7714727083152056]}3}[0.785650537297645, 0.7714727083152056, 1.0]
experiment_100_snapshot_46}450395638.22487855}19247.30287744087}1638630.0}100.0}0.481130452441941}0.5102771766495812}1}1}[0.43715510333327906, 0.4778147362675579]}1}[0.43715510333327906, 0.4778147362675579, 1.0]}1}[0.43715510333327906, 0.4778147362675579]}1}[0.43715510333327906, 0.4778147362675579, 1.0]}1}[0.43715510333327906, 0.4778147362675579]}1}[0.43715510333327906, 0.4778147362675579, 1.0]}1}[0.43715510333327906, 0.4778147362675579]}1}[0.43715510333327906, 0.4778147362675579, 1.0]
experiment_100_snapshot_47}323492781.00065374}21067.284048668615}1357722.0}100.0}0.6120032915729147}0.8574440142247262}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_48}312241188.9450949}19043.186700195834}1591812.0}100.0}0.7014505903068039}0.7577034335578173}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}3}[0.7100898706808819, 0.7558813754065182]}0}[0.7100898706808819, 0.7558813754065182, 1.0]}0}[0.6731163806103252, 0.7461220253023847]}0}[0.6731163806103252, 0.7461220253023847, 1.0]
experiment_100_snapshot_49}347681230.11358607}19370.58084930727}1615221.0}100.0}0.6193027564516893}0.6706069093078747}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
experiment_100_snapshot_50}339531226.3895054}17879.203727114567}1708857.0}100.0}0.6870668692320265}0.6490763386420746}1}0}[0.6725019042505606, 0.714289707860952]}0}[0.6725019042505606, 0.714289707860952, 1.0]}0}[0.6415293415306442, 0.6944213923757339]}0}[0.6415293415306442, 0.6944213923757339, 1.0]}2}[0.6162230773993611, 0.6604003881197538]}3}[0.6162230773993611, 0.6604003881197538, 1.0]}3}[0.6146803583129155, 0.6504758543880806]}2}[0.6146803583129155, 0.6504758543880806, 1.0]
